"account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count"
219367258105115,1290787877629709,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290787877629709","2016-09-27","video","mostly true","yes",233,691,231
62317591679,10153863046216680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153863046216680","2016-09-27","link","mostly true","yes",473,2070,1293
62317591679,10153853130336680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153853130336680","2016-09-23","link","mostly true","",41,587,132
135665053303678,553592784844234,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553592784844234","2016-09-26","link","mixture of true and false","",362,192,35
346937065399354,1247926135300438,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247926135300438","2016-09-21","link","mostly true","",297,1374,390
184096565021911,1041412349290324,"mainstream","ABC News Politics","https://www.facebook.com/ABCNewsPolitics/posts/1041412349290324","2016-09-26","video","no factual content","",NA,13,9
135665053303678,551848841685295,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551848841685295","2016-09-21","photo","no factual content","",737,1063,23
135665053303678,554360488100797,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554360488100797","2016-09-26","link","mostly true","",23,46,16
389658314427637,1536723073054483,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1536723073054483","2016-09-23","link","mostly true","",93,727,34
135665053303678,554261528110693,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554261528110693","2016-09-26","link","mostly false","",140,127,12
346937065399354,1248782888548096,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1248782888548096","2016-09-22","link","mostly true","",899,5320,405
219367258105115,1289741841067646,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1289741841067646","2016-09-26","video","mostly true","",43,130,96
135665053303678,551692098367636,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551692098367636","2016-09-19","link","mostly true","",36,48,3
114517875225866,1465022330175407,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1465022330175407","2016-09-21","link","mostly true","",15116,20307,983
146422995398181,1448517158522085,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1448517158522085","2016-09-20","link","mostly true","",76,535,135
62317591679,10153847524546680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153847524546680","2016-09-21","link","mostly true","",108,814,268
219367258105115,1291698617538635,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291698617538635","2016-09-27","link","mostly true","",24,311,104
389658314427637,1536003009793156,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1536003009793156","2016-09-22","link","mostly true","",37,164,96
219367258105115,1285829131458917,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1285829131458917","2016-09-22","link","mostly true","",21,56,59
146422995398181,1451738378199963,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1451738378199963","2016-09-23","link","mostly true","",513,1685,983
135665053303678,553592831510896,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553592831510896","2016-09-26","link","mostly true","",22,59,6
219367258105115,1283162585058905,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283162585058905","2016-09-20","video","mostly true","",71,833,339
346937065399354,1246126732147045,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1246126732147045","2016-09-20","link","mixture of true and false","",16922,47802,1880
62317591679,10153863248021680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153863248021680","2016-09-27","link","mostly true","yes",62,1273,79
219367258105115,1291926867515810,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291926867515810","2016-09-27","link","mostly true","",30,285,230
440106476051475,1247110935351021,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1247110935351021","2016-09-20","link","mostly false","",18054,17705,1487
346937065399354,1245754342184284,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245754342184284","2016-09-19","link","mixture of true and false","",5207,10719,3695
62317591679,10153841773311680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153841773311680","2016-09-19","photo","mostly true","",260,689,31
62317591679,10153849650971680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153849650971680","2016-09-22","link","mostly true","",4,84,64
114517875225866,1463979930279647,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1463979930279647","2016-09-20","link","mostly true","",2616,7933,583
389658314427637,1535504653176325,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535504653176325","2016-09-21","link","mostly true","",32,164,54
440106476051475,1253661748029273,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253661748029273","2016-09-27","link","mostly true","",329,1203,431
135665053303678,551705221699657,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551705221699657","2016-09-19","link","mostly false","",3304,1996,220
346937065399354,1247725991987119,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1247725991987119","2016-09-21","photo","no factual content","",NA,17610,545
219367258105115,1284694994905664,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284694994905664","2016-09-21","link","mostly true","",127,167,81
219367258105115,1283566075018556,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283566075018556","2016-09-20","link","no factual content","",88,555,210
135665053303678,551473381722841,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/551473381722841","2016-09-19","link","mixture of true and false","",101,190,36
62317591679,10153846424261680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153846424261680","2016-09-21","video","mostly true","",280,2167,1130
389658314427637,1535215299871927,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1535215299871927","2016-09-21","link","mixture of true and false","",4817,5182,1982
219367258105115,1286541354721028,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1286541354721028","2016-09-23","link","mostly true","",53,520,167
346937065399354,1245576782202040,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1245576782202040","2016-09-19","link","mostly true","",447,3077,293
135665053303678,552582591611920,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552582591611920","2016-09-22","link","mostly false","",32,121,34
62317591679,10153849332736680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153849332736680","2016-09-22","link","mostly true","",24,601,87
62317591679,10153863893906680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153863893906680","2016-09-27","link","mostly true","yes",3,63,21
389658314427637,1534496223277168,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534496223277168","2016-09-20","link","mostly true","",19,227,16
114517875225866,1462687457075561,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1462687457075561","2016-09-19","video","mostly true","",NA,3864,265
219367258105115,1291673040874526,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291673040874526","2016-09-27","link","mostly true","",40,649,294
219367258105115,1291045777603919,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1291045777603919","2016-09-27","video","mostly true","",125,656,410
346937065399354,1253282391431479,"left","Occupy Democrats","https://www.facebook.com/OccupyDemocrats/posts/1253282391431479","2016-09-27","link","mostly true","yes",22675,58948,2222
114517875225866,1463633763647597,"left","The Other 98%","https://www.facebook.com/TheOther98/posts/1463633763647597","2016-09-20","photo","no factual content","",87643,70151,2035
440106476051475,1253659874696127,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1253659874696127","2016-09-27","link","mostly true","",209,556,435
62317591679,10153844304521680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153844304521680","2016-09-20","link","mostly true","",170,1485,143
135665053303678,553011548235691,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/553011548235691","2016-09-23","link","mostly true","",164,616,19
440106476051475,1246207405441374,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1246207405441374","2016-09-19","link","mostly false","",4595,4899,256
389658314427637,1534179359975521,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1534179359975521","2016-09-20","link","mixture of true and false","",322,512,32
219367258105115,1281960621845768,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1281960621845768","2016-09-19","link","mostly true","",170,1444,486
135665053303678,554307944772718,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554307944772718","2016-09-26","link","mostly true","",284,587,275
62317591679,10153860609821680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153860609821680","2016-09-26","video","mostly true","",80,263,34
146422995398181,1455674111139723,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1455674111139723","2016-09-26","link","mostly true","",1378,2292,177
62317591679,10153844895091680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153844895091680","2016-09-20","link","mostly true","",39,496,189
440106476051475,1252568228138625,"right","Freedom Daily","https://www.facebook.com/FreedomDailyNews/posts/1252568228138625","2016-09-26","link","mostly true","",NA,NA,NA
219367258105115,1283106105064553,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283106105064553","2016-09-20","link","mostly true","",579,2805,374
219367258105115,1283746471667183,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1283746471667183","2016-09-20","link","mostly true","",25,174,88
219367258105115,1290800734295090,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1290800734295090","2016-09-27","video","mostly true","yes",353,1011,374
62317591679,10153846555881680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153846555881680","2016-09-21","link","mostly true","",52,434,223
62317591679,10153841193386680,"mainstream","Politico","https://www.facebook.com/politico/posts/10153841193386680","2016-09-19","link","mostly true","",10,17,13
135665053303678,552310044972508,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/552310044972508","2016-09-21","link","mixture of true and false","",110,213,13
135665053303678,554505101419669,"right","Eagle Rising","https://www.facebook.com/theEagleisRising/posts/554505101419669","2016-09-27","link","mostly true","",76,149,3
146422995398181,1452012371505897,"left","Addicting Info","https://www.facebook.com/AddictingInfoOrg/posts/1452012371505897","2016-09-23","link","mostly true","",420,1373,181
219367258105115,1284516668256830,"mainstream","CNN Politics","https://www.facebook.com/cnnpolitics/posts/1284516668256830","2016-09-21","link","mostly true","",206,1860,656
